DateTime_hr,AssetID,TransactionType,MW,DAMspp,RTMspp,SpreadPred,SpreadReal,Costo_tx_USD
2024-10-27 16:00:00,NGBTGCCS_ALL-PT,OFFER,243,28.04,20.56500005722046,8.065463,8.147500081062317,4997.2950139045715
2024-10-27 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,223,24.83,22.36999988555908,7.8407598,7.88250026702881,4988.509974479674
2024-10-27 22:00:00,LSSCLP_PUN1-SP,OFFER,236,23.4,21.15500020980835,4.9853544,4.994999914169313,4992.5800495147705
2024-10-27 18:00:00,NGBCAL_PUN2-PT,OFFER,67,79.93,74.27499961853027,17.302101,17.48749979019165,4976.424974441528
2024-10-27 16:00:00,NGBCAL_PUN2-PT,OFFER,203,29.29,24.59749984741211,4.039274,4.037499580383301,4993.292469024658
2024-10-27 17:00:00,NGBLV4_UNIT_1-SP,OFFER,103,53.6,48.39499950408936,5.7791224,5.705000114440921,4984.6849489212045
2024-10-27 18:00:00,LSDUKE_GST1CCU-PT,OFFER,67,81.68,74.27499961853027,16.54832,16.837499897480015,4976.424974441528
2024-10-28 01:00:00,LSLASSO_GEN-PT,BID,628,7.96,43.09000110626221,118.161674,117.98749710083008,4998.88
2024-10-28 18:00:00,NGBLV4_UNIT_1-SP,OFFER,197,47.51,25.37750005722046,14.375291,14.4675,4999.36751127243
2024-10-28 22:00:00,LSSCLP_PUN1-SP,OFFER,227,24.13,21.94749927520752,4.9472218,4.994999914169313,4982.082335472107
2024-10-28 14:00:00,NGBCAL_PUN2-PT,OFFER,220,27.76,22.64999961853028,5.064841,5.064999986886978,4982.999916076662
2024-10-28 23:00:00,LSBRP_ZPT2_RN-SP,OFFER,253,20.69,19.6875,8.62857,8.735000225305557,4980.9375
2024-10-28 08:00:00,LSLASSO_GEN-PT,BID,1602,3.12,24.337499737739563,51.34034,51.40250030566007,4998.24
2024-10-28 19:00:00,NGBLV4_UNIT_1-SP,OFFER,176,36.83,28.395000457763672,7.0238338,7.027499637603761,4997.520080566406
2024-10-28 19:00:00,NGBCAL_PUN2-PT,OFFER,168,39.04,29.58750009536743,16.631193,16.592499504089353,4970.7000160217285
2024-10-28 15:00:00,NGBLV4_UNIT_1-SP,OFFER,221,28.58,22.59000062942505,14.598719,14.66,4992.390139102936
2024-10-28 18:00:00,NGBCAL_PUN2-PT,OFFER,129,51.32,38.47749996185303,17.475384,17.48749979019165,4963.5974950790405
2024-10-29 14:00:00,NGBCAL_PUN2-PT,OFFER,212,36.97,23.530000686645508,5.0461316,5.064999986886978,4988.360145568848
2024-10-29 19:00:00,NGBLV4_UNIT_1-SP,OFFER,688,15.17,7.262499928474426,6.9572372,7.027499637603761,4996.599950790405
2024-10-29 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,460,17.86,10.862499952316284,7.8460374,7.88250026702881,4996.749978065491
2024-10-29 22:00:00,LSSCLP_PUN1-SP,OFFER,236,25.57,21.14000034332276,5.0118346,4.994999914169313,4989.040081024172
2024-10-29 04:00:00,LSBRIGHTSD_RN-SP,BID,297,16.82,17.472500324249268,6.2219577,6.307499732971191,4995.54
2024-10-29 08:00:00,LSLASSO_GEN-PT,BID,1210,4.13,5.627499848604202,51.29766,51.40250030566007,4997.3
2024-10-29 18:00:00,NGBLV4_UNIT_1-SP,OFFER,2894,6.77,1.7274999916553495,14.406371,14.4675,4999.384975850581
2024-10-29 12:00:00,NGBCAL_PUN2-PT,OFFER,242,23.15,20.660000324249268,5.296412,5.357500003017485,4999.720078468323
2024-10-29 16:00:00,NGBCAL_PUN2-PT,OFFER,157,42.95,31.799999713897705,4.0642204,4.037499580383301,4992.59995508194
2024-10-29 21:00:00,LSSCLP_PUN1-SP,OFFER,246,24.06,20.24500036239624,3.412281,3.422499675750732,4980.270089149475
2024-10-30 01:00:00,LSLASSO_GEN-PT,BID,296,16.85,136.12749862670898,118.13067,117.98749710083008,4987.6
2024-10-30 00:00:00,NGBLASSO_GEN-PT,BID,284,17.58,28.984999179840088,30.581137,30.810000381469727,4992.719999999999
2024-10-30 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,272,32.33,18.32500052452088,7.946607,7.88250026702881,4984.40014266968
2024-10-30 17:00:00,NGBTGCCS_ALL-PT,OFFER,123,44.11,40.577500343322754,24.78877,24.54250015258789,4991.032542228699
2024-10-30 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,213,27.63,23.412500381469727,14.490773,14.59,4986.862581253052
2024-10-30 08:00:00,LSLASSO_GEN-PT,BID,420,11.9,38.854998767375946,51.299007,51.40250030566007,4998.0
2024-10-30 23:00:00,NGBLV4_UNIT_1-SP,OFFER,220,24.14,22.65499973297119,8.848562,8.867499842047692,4984.099941253662
2024-10-30 19:00:00,NGBLV4_UNIT_1-SP,OFFER,155,34.51,32.105000019073486,7.0334206,7.027499637603761,4976.27500295639
2024-10-30 17:00:00,NGBLV4_UNIT_1-SP,OFFER,238,27.21,20.922500133514404,5.7192845,5.705000114440921,4979.555031776428
2024-10-30 09:00:00,NGBLV4_UNIT_1-SP,OFFER,397,16.89,12.572499990463257,6.7811356,6.790000410079955,4991.282496213913
2024-10-31 14:00:00,NGBCAL_PUN2-PT,OFFER,247,27.25,20.222500324249268,5.055352,5.064999986886978,4994.957580089569
2024-10-31 19:00:00,LSSCLP_PUN1-SP,OFFER,147,91.48,33.80000019073486,5.965492,5.947499637603759,4968.600028038025
2024-10-31 23:00:00,NGBLV4_UNIT_1-SP,OFFER,225,23.38,22.179999828338623,8.892212,8.867499842047692,4990.49996137619
2024-10-31 17:00:00,NGBTGCCS_ALL-PT,OFFER,95,76.18,52.4950008392334,24.68772,24.54250015258789,4987.025079727173
2024-10-31 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,181,38.81,27.59749937057495,7.883758,7.88250026702881,4995.147386074066
2024-10-31 08:00:00,LSLASSO_GEN-PT,BID,137,36.29,38.56750011444092,51.348827,51.40250030566007,4971.73
2024-10-31 17:00:00,NGBLV4_UNIT_1-SP,OFFER,95,91.84,52.577500343322754,5.714327,5.705000114440921,4994.862532615662
2024-10-31 19:00:00,NGBCAL_PUN2-PT,OFFER,149,90.44,33.38000059127808,16.602095,16.592499504089353,4973.620088100434
2024-10-31 19:00:00,NGBLV4_UNIT_1-SP,OFFER,166,95.19,30.02249956130981,6.9521375,7.027499637603761,4983.734927177428
2024-10-31 18:00:00,NGBCAL_PUN2-PT,OFFER,69,179.53,71.73999977111816,17.319593,17.48749979019165,4950.059984207153
2024-11-01 19:00:00,LSSCLP_PUN1-SP,OFFER,228,32.36,21.857499599456787,5.9913845,5.947499637603759,4983.5099086761475
2024-11-01 17:00:00,NGBLV4_UNIT_1-SP,OFFER,220,35.42,22.68499994277954,5.729042,5.705000114440921,4990.699987411499
2024-11-01 14:00:00,NGBCAL_PUN2-PT,OFFER,233,29.15,21.397500038146973,5.0877395,5.064999986886978,4985.617508888245
2024-11-01 08:00:00,NGBTGCCS_ALL-PT,OFFER,221,27.35,22.52500009536743,3.1181703,3.162499752044681,4978.025021076202
2024-11-01 11:00:00,LSBRP_ZPT2_RN-SP,OFFER,196,33.61,25.39499998092652,2.0583937,2.0375000000000014,4977.4199962615985
2024-11-01 08:00:00,LSLASSO_GEN-PT,BID,73,67.87,70.88000106811523,51.35141,51.40250030566007,4954.51
2024-11-01 19:00:00,NGBCAL_PUN2-PT,OFFER,228,32.22,21.867499828338623,16.700949,16.592499504089353,4985.789960861206
2024-11-01 18:00:00,NGBLV4_UNIT_1-SP,OFFER,252,33.7,19.795000076293945,14.446181,14.4675,4988.340019226074
2024-11-01 16:00:00,NGBCAL_PUN2-PT,OFFER,241,33.81,20.69749975204468,4.0864186,4.037499580383301,4988.097440242768
2024-11-01 05:00:00,NGBSHAFFER_ALL-SP,BID,188,26.57,29.507500171661377,4.2814436,4.312499465942384,4995.16
2024-11-02 14:00:00,NGBCAL_PUN2-PT,OFFER,315,16.69,15.847500085830688,5.079408,5.064999986886978,4991.962527036667
2024-11-02 19:00:00,LSSCLP_PUN1-SP,OFFER,194,29.98,25.70749998092652,5.97131,5.947499637603759,4987.2549962997455
2024-11-02 00:00:00,NGBLASSO_GEN-PT,BID,118,42.06,48.40000057220459,30.468811,30.810000381469727,4963.08
2024-11-02 00:00:00,LSAZURE_RN-PT,BID,503,9.94,19.68249988555908,11.3477955,11.437499122619627,4999.82
2024-11-02 06:00:00,NGBSHAFFER_ALL-SP,BID,311,16.05,20.77999973297119,4.447656,4.482498970031742,4991.55
2024-11-02 08:00:00,LSLASSO_GEN-PT,BID,200,24.88,28.03749990463257,51.332775,51.40250030566007,4976.0
2024-11-02 19:00:00,NGBLV4_UNIT_1-SP,OFFER,8810,5.61,0.5675000101327896,6.95531,7.027499637603761,4999.6750892698765
2024-11-02 19:00:00,NGBCAL_PUN2-PT,OFFER,194,30.21,25.722500324249268,16.60265,16.592499504089353,4990.165062904358
2024-11-02 16:00:00,NGBCAL_PUN2-PT,OFFER,281,22.36,17.74500012397766,4.0745635,4.037499580383301,4986.345034837723
2024-11-02 15:00:00,NGBLV4_UNIT_1-SP,OFFER,8064,3.01,0.620000034570694,14.568677,14.66,4999.680278778076
2024-11-03 08:00:00,LSLASSO_GEN-PT,BID,4000,1.25,17.135000228881836,51.36221,51.40250030566007,5000.0
2024-11-03 00:00:00,NGBLASSO_GEN-PT,BID,148,33.61,47.05749988555908,30.433418,30.810000381469727,4974.28
2024-11-03 00:00:00,LSAZURE_RN-PT,BID,643,7.77,19.41249990463257,11.242417,11.437499122619627,4996.11
2024-11-03 04:00:00,LSBRIGHTSD_RN-SP,BID,466,10.72,20.69750022888184,6.222609,6.307499732971191,4995.52
2024-11-03 04:00:00,LSTHW_1_CCU-PT,BID,545,9.17,22.37750005722046,2.2684844,2.3450003051757804,4997.65
2024-11-03 11:00:00,NGBCAL_PUN2-PT,OFFER,332,15.46,15.03000020980835,6.474444,6.585000000540167,4989.960069656372
2024-11-03 06:00:00,LSBRIGHTSD_RN-SP,BID,394,12.67,19.919999599456787,8.252864,8.34999996185303,4991.98
2024-11-03 07:00:00,LSBRIGHTSD_RN-SP,BID,441,11.33,17.730000019073486,11.434624,11.679999656677246,4996.53
2024-11-03 14:00:00,NGBTGCCS_ALL-PT,OFFER,251,21.3,19.87750005722046,5.871631,5.794999990090727,4989.252514362335
2024-11-03 01:00:00,LSAZURE_RN-PT,BID,559,8.94,21.21249961853028,7.9158363,8.050000152587891,4997.46
2024-11-04 18:00:00,NGBLV4_UNIT_1-SP,OFFER,1401,23.82,3.5674999076873064,14.446403,14.4675,4998.067370669916
2024-11-04 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,1082,15.15,4.620000004768372,7.841302,7.88250026702881,4998.840005159378
2024-11-04 23:00:00,LSAZURE_RN-PT,BID,327,15.25,20.824999809265137,10.455096,10.452499904632568,4986.75
2024-11-04 18:00:00,LSDUKE_GST1CCU-PT,OFFER,342,44.62,14.615000367164612,16.589754,16.837499897480015,4998.330125570297
2024-11-04 11:00:00,LSBRP_ZPT2_RN-SP,OFFER,552,11.97,9.042500019073486,2.0678546,2.0375000000000014,4991.460010528564
2024-11-04 23:00:00,NGBLV4_UNIT_1-SP,OFFER,2469,16.93,2.025000013411045,8.942173,8.867499842047692,4999.72503311187
2024-11-04 17:00:00,NGBLV4_UNIT_1-SP,OFFER,2881,42.22,1.734999991953373,5.567958,5.705000114440921,4998.5349768176675
2024-11-04 06:00:00,NGBSHAFFER_ALL-SP,BID,2857,1.75,6.304999828338623,4.4445934,4.482498970031742,4999.75
2024-11-04 16:00:00,LSBRP_ZPT2_RN-SP,OFFER,132,44.05,37.84999942779541,7.8003526,7.440000076293945,4996.199924468994
2024-11-04 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,163,37.65,30.57750034332276,14.360101,14.59,4984.13255596161
2024-11-05 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,304,19.06,16.419999837875366,7.8569245,7.88250026702881,4991.679950714111
2024-11-05 21:00:00,LSSCLP_PUN1-SP,OFFER,308,18.45,16.18499994277954,3.450846,3.422499675750732,4984.979982376099
2024-11-05 04:00:00,NGBSHAFFER_ALL-SP,BID,319,15.64,21.415000438690186,5.065624,5.162500171661378,4989.16
2024-11-05 11:00:00,LSBRP_ZPT2_RN-SP,OFFER,2808,12.98,1.7799999862909317,2.0866108,2.0375000000000014,4998.239961504936
2024-11-05 04:00:00,LSTHW_1_CCU-PT,BID,304,16.43,21.362499713897705,2.290844,2.3450003051757804,4994.72
2024-11-05 23:00:00,NGBLV4_UNIT_1-SP,OFFER,540,13.68,9.257499933242798,8.934539,8.867499842047692,4999.049963951111
2024-11-05 18:00:00,NGBCAL_PUN2-PT,OFFER,86,63.27,57.64500045776367,17.445026,17.48749979019165,4957.470039367676
2024-11-05 19:00:00,NGBCAL_PUN2-PT,OFFER,146,42.04,34.14999961853027,16.752956,16.592499504089353,4985.89994430542
2024-11-05 15:00:00,NGBLV4_UNIT_1-SP,OFFER,437,16.32,11.427499771118164,14.602636,14.66,4993.817399978638
2024-11-05 19:00:00,LSSCLP_PUN1-SP,OFFER,145,42.71,34.352500438690186,6.0447865,5.947499637603759,4981.112563610077
2024-11-06 18:00:00,NGBLV4_UNIT_1-SP,OFFER,204,39.31,24.47499990463257,14.434537,14.4675,4992.899980545044
2024-11-06 18:00:00,NGBCAL_PUN2-PT,OFFER,222,39.06,22.43499994277954,17.445026,17.48749979019165,4980.569987297058
2024-11-06 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,266,22.86,18.76000022888184,7.8569245,7.88250026702881,4990.160060882569
2024-11-06 21:00:00,LSSCLP_PUN1-SP,OFFER,299,22.19,16.695000171661377,3.450846,3.422499675750732,4991.805051326752
2024-11-06 16:00:00,LSDUKE_GST1CCU-PT,OFFER,152,45.41,32.80750036239624,16.058817,16.085000295639038,4986.7400550842285
2024-11-06 19:00:00,NGBCAL_PUN2-PT,OFFER,276,29.42,18.082499504089355,16.752956,16.592499504089353,4990.769863128662
2024-11-06 16:00:00,NGBTGCCS_ALL-PT,OFFER,168,35.95,29.740000009536743,8.101641,8.147500081062317,4996.320001602173
2024-11-06 15:00:00,NGBLV4_UNIT_1-SP,OFFER,193,30.28,25.77999973297119,14.567383,14.66,4975.53994846344
2024-11-06 17:00:00,NGBLV4_UNIT_1-SP,OFFER,140,67.95,35.60249996185303,5.752163,5.705000114440921,4984.349994659424
2024-11-06 10:00:00,NGBLV4_UNIT_1-SP,OFFER,1339,16.23,3.732499912381172,7.1162825,7.242499818801878,4997.81738267839
2024-11-07 08:00:00,LSLASSO_GEN-PT,BID,190,26.24,38.09250020980835,51.34851,51.40250030566007,4985.599999999999
2024-11-07 23:00:00,LSAZURE_RN-PT,BID,283,17.63,33.820000648498535,10.467131,10.452499904632568,4989.29
2024-11-07 18:00:00,NGBLV4_UNIT_1-SP,OFFER,429,25.45,11.640000104904177,14.519358,14.4675,4993.560045003892
2024-11-07 16:00:00,LSDUKE_GST1CCU-PT,OFFER,390,26.28,12.794999837875366,15.949293,16.085000295639038,4990.049936771393
2024-11-07 05:00:00,NGBSHAFFER_ALL-SP,BID,277,18.04,24.27749967575073,4.332177,4.312499465942384,4997.08
2024-11-07 06:00:00,NGBSHAFFER_ALL-SP,BID,241,20.69,41.07499885559082,4.4730573,4.482498970031742,4986.29
2024-11-07 06:00:00,LSBRIGHTSD_RN-SP,BID,240,20.81,41.07499885559082,8.320032,8.34999996185303,4994.4
2024-11-07 17:00:00,NGBLV4_UNIT_1-SP,OFFER,515,43.74,9.689999837428331,5.721128,5.705000114440921,4990.349916275591
2024-11-07 04:00:00,LSBRIGHTSD_RN-SP,BID,326,15.31,18.294999599456787,6.2150035,6.307499732971191,4991.06
2024-11-07 01:00:00,NGBSHAFFER_ALL-SP,BID,394,12.66,16.237499713897705,0.93707323,0.9499995994567882,4988.04
2024-11-08 08:00:00,LSLASSO_GEN-PT,BID,261,19.15,22.110000133514404,51.36965,51.40250030566007,4998.15
2024-11-08 18:00:00,NGBCAL_PUN2-PT,OFFER,142,58.67,35.079999923706055,17.439798,17.48749979019165,4981.35998916626
2024-11-08 18:00:00,NGBLV4_UNIT_1-SP,OFFER,142,60.68,35.12249994277954,14.499392,14.4675,4987.394991874695
2024-11-08 17:00:00,NGBTGCCS_ALL-PT,OFFER,88,68.87,56.73500061035156,24.764206,24.54250015258789,4992.6800537109375
2024-11-08 23:00:00,LSAZURE_RN-PT,BID,256,19.51,38.72249984741211,10.42116,10.452499904632568,4994.56
2024-11-08 17:00:00,NGBLV4_UNIT_1-SP,OFFER,86,76.58,57.73500061035156,5.756229,5.705000114440921,4965.210052490234
2024-11-08 16:00:00,NGBTGCCS_ALL-PT,OFFER,230,36.61,21.672500133514404,8.096379,8.147500081062317,4984.675030708313
2024-11-08 19:00:00,NGBLV4_UNIT_1-SP,OFFER,149,51.78,33.360000133514404,7.017131,7.027499637603761,4970.640019893646
2024-11-08 01:00:00,LSLASSO_GEN-PT,BID,194,25.76,26.84999942779541,117.207695,117.98749710083008,4997.4400000000005
2024-11-08 19:00:00,NGBCAL_PUN2-PT,OFFER,149,49.25,33.355000019073486,16.655123,16.592499504089353,4969.8950028419495
2024-11-09 18:00:00,NGBCAL_PUN2-PT,OFFER,154,38.15,32.355000019073486,17.47865,17.48749979019165,4982.670002937317
2024-11-09 08:00:00,NGBTGCCS_ALL-PT,OFFER,578,10.14,8.642500042915344,3.1357975,3.162499752044681,4995.365024805069
2024-11-09 23:00:00,LSAZURE_RN-PT,BID,335,14.9,19.582499504089355,10.496663,10.452499904632568,4991.5
2024-11-09 18:00:00,NGBLV4_UNIT_1-SP,OFFER,153,39.5,32.62750005722046,14.58407,14.4675,4992.00750875473
2024-11-09 05:00:00,NGBSHAFFER_ALL-SP,BID,405,12.33,22.41249990463257,4.293428,4.312499465942384,4993.65
2024-11-09 15:00:00,NGBLV4_UNIT_1-SP,OFFER,445,14.24,11.21749997138977,14.631596,14.66,4991.787487268448
2024-11-09 06:00:00,NGBSHAFFER_ALL-SP,BID,470,10.62,23.455000400543213,4.400155,4.482498970031742,4991.4
2024-11-09 19:00:00,NGBCAL_PUN2-PT,OFFER,192,26.89,25.97249984741211,16.68559,16.592499504089353,4986.719970703125
2024-11-09 14:00:00,NGBCAL_PUN2-PT,OFFER,480,10.81,10.40750002861023,5.120145,5.064999986886978,4995.60001373291
2024-11-09 19:00:00,LSSCLP_PUN1-SP,OFFER,192,27.05,25.98499965667725,5.9971676,5.947499637603759,4989.119934082032
2024-11-10 08:00:00,LSLASSO_GEN-PT,BID,568,8.8,11.160000085830688,51.275085,51.40250030566007,4998.400000000001
2024-11-10 23:00:00,LSAZURE_RN-PT,BID,203,24.55,56.8824987411499,10.612175,10.452499904632568,4983.650000000001
2024-11-10 15:00:00,NGBLV4_UNIT_1-SP,OFFER,206,24.66,24.170000076293945,14.611326,14.66,4979.020015716553
2024-11-10 05:00:00,NGBSHAFFER_ALL-SP,BID,269,18.53,26.289999961853027,4.252185,4.312499465942384,4984.570000000001
2024-11-10 06:00:00,LSBRIGHTSD_RN-SP,BID,256,19.46,27.199999809265137,8.266056,8.34999996185303,4981.76
2024-11-10 11:00:00,NGBCAL_PUN2-PT,OFFER,357,14.68,13.982500076293944,6.5941324,6.585000000540167,4991.752527236938
2024-11-10 11:00:00,LSSCLP_PUN1-SP,OFFER,357,14.72,13.982500076293944,0.8295131,0.7974999999999994,4991.752527236938
2024-11-10 14:00:00,NGBCAL_PUN2-PT,OFFER,308,18.05,16.19999933242798,5.1331487,5.064999986886978,4989.599794387817
2024-11-10 06:00:00,NGBSHAFFER_ALL-SP,BID,258,19.32,26.75500011444092,4.372314,4.482498970031742,4984.56
2024-11-10 15:00:00,LSBRP_ZPT2_RN-SP,OFFER,206,30.84,24.239999771118164,14.426803,14.59,4993.439952850342
2024-11-11 19:00:00,NGBLV4_UNIT_1-SP,OFFER,122,41.88,40.86249923706055,7.026611,7.027499637603761,4985.224906921387
2024-11-11 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,289,25.56,17.287500381469727,7.8664703,7.88250026702881,4996.087610244751
2024-11-11 05:00:00,NGBSHAFFER_ALL-SP,BID,206,24.18,44.545000076293945,4.294098,4.312499465942384,4981.08
2024-11-11 21:00:00,LSSCLP_PUN1-SP,OFFER,289,24.31,17.287500381469727,3.4003534,3.422499675750732,4996.087610244751
2024-11-11 04:00:00,LSBRIGHTSD_RN-SP,BID,227,22.01,28.104999542236328,6.207949,6.307499732971191,4996.27
2024-11-11 18:00:00,NGBCAL_PUN2-PT,OFFER,79,87.16,62.504998207092285,17.59347,17.48749979019165,4937.8948583602905
2024-11-11 18:00:00,NGBLV4_UNIT_1-SP,OFFER,79,91.2,62.504998207092285,14.413288,14.4675,4937.8948583602905
2024-11-11 23:00:00,NGBLV4_UNIT_1-SP,OFFER,450,15.51,11.089999914169312,8.895458,8.867499842047692,4990.49996137619
2024-11-11 15:00:00,NGBLV4_UNIT_1-SP,OFFER,224,41.03,22.24749994277954,14.571488,14.66,4983.439987182617
2024-11-11 17:00:00,NGBLV4_UNIT_1-SP,OFFER,41,191.17,120.01749992370604,5.7358136,5.705000114440921,4920.717496871947
2024-11-12 19:00:00,NGBLV4_UNIT_1-SP,OFFER,457,18.55,10.930000066757202,7.011425,7.027499637603761,4995.010030508041
2024-11-12 16:00:00,LSDUKE_GST1CCU-PT,OFFER,192,36.11,26.02999973297119,16.103798,16.085000295639038,4997.759948730469
2024-11-12 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,516,15.04,9.68500018119812,7.834595,7.88250026702881,4997.46009349823
2024-11-12 11:00:00,NGBCAL_PUN2-PT,OFFER,1257,7.73,3.975000083446503,6.560332,6.585000000540167,4996.575104892255
2024-11-12 21:00:00,LSSCLP_PUN1-SP,OFFER,551,13.59,9.06749987602234,3.4563348,3.422499675750732,4996.19243168831
2024-11-12 18:00:00,NGBCAL_PUN2-PT,OFFER,358,24.9,13.932499885559082,17.449455,17.48749979019165,4987.834959030151
2024-11-12 17:00:00,NGBLV4_UNIT_1-SP,OFFER,300,41.09,16.639999866485596,5.7185006,5.705000114440921,4991.999959945679
2024-11-12 23:00:00,NGBLV4_UNIT_1-SP,OFFER,518,11.79,9.650000095367432,8.89006,8.867499842047692,4998.70004940033
2024-11-12 18:00:00,NGBLV4_UNIT_1-SP,OFFER,392,24.14,12.74500012397766,14.476971,14.4675,4996.040048599242
2024-11-12 16:00:00,NGBTGCCS_ALL-PT,OFFER,334,22.98,14.954999923706056,8.104737,8.147500081062317,4994.969974517823
2024-11-13 19:00:00,NGBLV4_UNIT_1-SP,OFFER,116,71.28,43.05249977111816,7.2418814,7.027499637603761,4994.089973449706
2024-11-13 16:00:00,LSDUKE_GST1CCU-PT,OFFER,115,66.43,43.21250009536743,15.725226,16.085000295639038,4969.437510967255
2024-11-13 19:00:00,NGBTGCCS_ALL-PT,OFFER,118,59.85,42.3125,19.525993,19.442500133514404,4992.875
2024-11-13 21:00:00,NGBDUKE_GST1CCU-PT,OFFER,144,40.9,34.642499923706055,7.863062,7.88250026702881,4988.519989013672
2024-11-13 23:00:00,LSBRP_ZPT2_RN-SP,OFFER,231,23.28,21.57750034332276,8.655759,8.735000225305557,4984.402579307558
2024-11-13 18:00:00,NGBLV4_UNIT_1-SP,OFFER,152,104.38,32.832499980926514,14.468185,14.4675,4990.53999710083
2024-11-13 23:00:00,NGBLV4_UNIT_1-SP,OFFER,232,23.14,21.520000457763672,8.922635,8.867499842047692,4992.640106201172
2024-11-13 17:00:00,NGBLV4_UNIT_1-SP,OFFER,80,126.08,61.81500053405762,5.713897,5.705000114440921,4945.200042724609
2024-11-13 16:00:00,NGBTGCCS_ALL-PT,OFFER,146,36.4,34.144999623298645,8.121965,8.147500081062317,4985.169945001602
2024-11-13 18:00:00,NGBCAL_PUN2-PT,OFFER,156,90.45,32.03250026702881,17.347084,17.48749979019165,4997.070041656494
2024-11-14 01:00:00,LSAZURE_RN-PT,BID,190,26.3,42.80999946594238,7.9104514,8.050000152587891,4997.0
2024-11-14 23:00:00,LSTHW_1_CCU-PT,BID,413,12.08,18.99499988555908,2.6642752,2.7424995422363274,4989.04
2024-11-14 15:00:00,NGBLV4_UNIT_1-SP,OFFER,309,16.52,16.167499780654907,14.569377,14.66,4995.757432222366
2024-11-14 08:00:00,NGBTGCCS_ALL-PT,OFFER,600,12.68,8.327499985694885,3.1522763,3.162499752044681,4996.499991416931
2024-11-14 04:00:00,LSBRIGHTSD_RN-SP,BID,292,17.08,17.9375,6.2282615,6.307499732971191,4987.36
2024-11-14 08:00:00,LSSCLP_PUN1-SP,OFFER,600,12.52,8.327499985694885,4.4131265,4.502500057220459,4996.499991416931
2024-11-14 15:00:00,LSSCLP_PUN1-SP,OFFER,340,15.49,14.68999981880188,12.917115,13.2,4994.599938392639
2024-11-14 01:00:00,NGBSHAFFER_ALL-SP,BID,318,15.69,17.024999856948853,0.91805506,0.9499995994567882,4989.42
2024-11-14 09:00:00,LSTHW_1_CCU-PT,BID,595,8.39,12.885000228881836,3.0041144,3.0774998664855997,4992.05
2024-11-14 03:00:00,LSBRIGHTSD_RN-SP,BID,292,17.11,17.699999809265137,2.9933865,2.9175000000000004,4996.12
2024-11-15 18:00:00,NGBLV4_UNIT_1-SP,OFFER,247,27.3,20.239999771118164,14.399282,14.4675,4999.2799434661865
2024-11-15 09:00:00,LSBRP_ZPT2_RN-SP,OFFER,552,13.15,9.042499899864197,4.401388,4.474999732971192,4991.459944725037
2024-11-15 23:00:00,LSTHW_1_CCU-PT,BID,422,11.83,19.237500190734863,2.6737857,2.7424995422363274,4992.26
2024-11-15 05:00:00,LSWEBBER_WS_T1-SP,BID,252,19.8,22.039999961853027,0.59457004,0.4975000953674318,4989.6
2024-11-15 18:00:00,NGBCAL_PUN2-PT,OFFER,236,25.36,21.117499828338623,17.584002,17.48749979019165,4983.729959487915
2024-11-15 15:00:00,NGBLV4_UNIT_1-SP,OFFER,392,14.93,12.732500076293944,14.569438,14.66,4991.140029907226
2024-11-15 05:00:00,NGBSHAFFER_ALL-SP,BID,247,20.19,22.06750011444092,4.444844,4.312499465942384,4986.93
2024-11-15 08:00:00,NGBTGCCS_ALL-PT,OFFER,847,10.67,5.897500097751617,3.2052817,3.162499752044681,4995.18258279562
2024-11-15 04:00:00,LSBRIGHTSD_RN-SP,BID,343,14.57,17.635000228881836,6.2208695,6.307499732971191,4997.51
2024-11-15 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,246,27.29,20.25250005722046,16.720076,16.837499897480015,4982.115014076233
2024-11-16 19:00:00,NGBCAL_PUN2-PT,OFFER,340,20.27,14.694999933242798,16.628546,16.592499504089353,4996.299977302551
2024-11-16 17:00:00,NGBLV4_UNIT_1-SP,OFFER,157,36.9,31.65750026702881,5.722487,5.705000114440921,4970.227541923523
2024-11-16 22:00:00,LSSCLP_PUN1-SP,OFFER,339,17.71,14.74500012397766,4.946214,4.994999914169313,4998.555042028426
2024-11-16 15:00:00,LSDUKE_GST1CCU-PT,OFFER,377,16.12,13.235000133514404,14.044285,13.645000252723694,4989.59505033493
2024-11-16 05:00:00,LSWEBBER_WS_T1-SP,BID,312,16.0,16.71250009536743,0.5451952,0.4975000953674318,4992.0
2024-11-16 11:00:00,NGBCAL_PUN2-PT,OFFER,527,11.64,9.474999904632568,6.535941,6.585000000540167,4993.3249497413635
2024-11-16 18:00:00,NGBDUKE_GST1CCU-PT,OFFER,286,18.21,17.424999713897705,16.300505,16.837499897480015,4983.549918174744
2024-11-16 19:00:00,NGBTGCCS_ALL-PT,OFFER,310,23.2,16.12249994277954,19.367916,19.442500133514404,4997.974982261658
